Billing Tag,Client,Instance,Backupset,Subclient,Storage_Policy,Copy,FEB Size,FEA Size,Primary AppSize,Protected App Size,Media Size
AWS - Glacier,JBPANTRSR001,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPANTRSR001,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.007,0.007,0.002
DCCM - OnPremisses,JBPACGPSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.076,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMAMCL001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.008,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAMEPSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.051,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPADECSR001.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.07,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMDWSR004,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.017,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPASHARSR01,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.082,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAGDISR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.044,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPBSTRSR012,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.032,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAPRNSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.033,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAABTSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.063,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RIOBKP-A,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.042,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAXRTSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.065,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINWSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.018,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAAFISR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.097,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAADYSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.026,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAHYPSR011.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.08,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPANFESR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.024,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINMSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.045,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINMSR003,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINMSR003,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPBSCMSR001,JBPBSCMSR001,defaultBackupSet,JBPBSCMSR001/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPBSCMSR001,JBPBSCMSR001,defaultBackupSet,JBPBSCMSR001/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPBSCMSR001,JBPBSCMSR001,defaultBackupSet,JBPBSCMSR001/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPBSCMSR001,JBPBSCMSR001,defaultBackupSet,JBPBSCMSR001/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPBSCMSR001,JBPBSCMSR001,defaultBackupSet,JBPBSCMSR001/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.007,0.0,0.007,0.007,0.001
AWS - Glacier,PJ-2K8-GMD-P1A,DefaultInstanceName,defaultBackupSet,FS-PJ-2K8-GMD-P1A,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,PJ-2K8-GMD-P1A,DefaultInstanceName,defaultBackupSet,FS-PJ-2K8-GMD-P1A,#_STP_GCP_FS_FILES_NL,Primary,6.921,0.0,0.01,0.01,0.004
DCCM - OnPremisses,LQPAMOSSR007,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.017,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPACRMSR014,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.056,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAXRTSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.036,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAPGSSR002,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.006,0.0,0.0,0.0,0.0
,OCI-SISCOM,siscom,defaultBackupSet,BASE_MENSAL,_STP_OCI_PRD_DB_AR_MENSAL,Primary,0.0,0.0,0.0,0.0,0.0
OCI - BACKUP - PROD,OCI-BI,bi,defaultBackupSet,ArchiveLog,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.0,0.0,0.0
OCI - BACKUP - PROD,OCI-IBMS,ibms,defaultBackupSet,BASE,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.0,0.0,0.0
OCI - BACKUP - PROD,OCI-IBMS,ibms,defaultBackupSet,ArchiveLog,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.032,0.032,0.005
OCI - BACKUP - PROD,OCI-IBMS,ibms,defaultBackupSet,BASE_MENSAL,_STP_OCI_PRD_DB_AR,Primary,2.698,0.0,0.005,0.005,0.001
,OCI-IBMS,ibms,defaultBackupSet,BASE_MENSAL,_STP_OCI_PRD_DB_AR_MENSAL,Primary,0.0,0.0,3.252,3.252,0.461
OCI - BACKUP - PROD,OCI-JCORP,jcorp,defaultBackupSet,ArchiveLog,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.0,0.0,0.0
OCI - BACKUP - PROD,OCI-FINANC,FINANC,defaultBackupSet,BASE,_STP_OCI_PRD_DB_AR,Primary,0.778,0.0,0.0,0.0,0.0
OCI - BACKUP - PROD,OCI-FINANC,FINANC,defaultBackupSet,ArchiveLog,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.002,0.002,0.0
OCI - BACKUP - PROD,OCI-FINANC,FINANC,defaultBackupSet,BASE_MENSAL,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.0,0.0,0.0
,OCI-FINANC,FINANC,defaultBackupSet,BASE_MENSAL,_STP_OCI_PRD_DB_AR_MENSAL,Primary,0.0,0.0,0.0,0.0,0.0
Azure - DEV/QA,JBHAAUDSR003-REST,Azure Resource Manager,defaultBackupSet,HOMOLOGACAO-QA,STP_AZU_HLM_CLPABKPSR006_VM,Primary,0.058,0.0,0.0,0.0,0.0
Azure - DEV/QA,JBHAAUDSR003-REST02,Azure Resource Manager,defaultBackupSet,HOMOLOGACAO-QA,STP_AZU_HLM_CLPABKPSR006_VM,Primary,0.099,0.0,0.0,0.0,0.0
Azure - DEV/QA,CLTATSTSR001,Azure Resource Manager,defaultBackupSet,ACEITACAO-DEV,STP_AZU_DEV_CLPABKPSR004_VM,Primary,0.025,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PJPACSCSR008,VMware,ESTUDIOS GLOBO,SEGURANCA PATRIMONIAL,#STP_DATACENTER_VM_01,Primary,0.041,0.0,0.017,0.017,0.002
Azure - DEV/QA,jbhaaudsr003-28082022,Azure Resource Manager,defaultBackupSet,HOMOLOGACAO-QA,STP_AZU_HLM_CLPABKPSR006_VM,Primary,0.102,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR021,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.037,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.032,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ-JB-ES1.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.069,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRVVMPACERT01.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.001,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.053,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.035,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR005,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.034,0.0,0.0,0.0,0.0
DCCM - OnPremisses,EXCAEXLSR009.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.536,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ-JB-ES2.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.072,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.112,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR007,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.028,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR020,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.028,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPADFDSR004.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.126,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR011,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.051,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR016,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.028,0.0,0.0,0.0,0.0
DCCM - OnPremisses,teste-vlan3908,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.021,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR009,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.047,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR013,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.096,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPARADSR010.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.027,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR010,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.081,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR012,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.072,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PJPAADSSR002 - Sem Rede - CHG0086722,VMware,ESTUDIOS GLOBO,CORP,#STP_DATACENTER_VM_01,Primary,0.051,0.0,0.019,0.019,0.003
OCI - BACKUP - PROD,OCI-CONTROLM-BRM,controlm,defaultBackupSet,BASE,_STP_OCI_PRD_DB_AR,Primary,0.006,0.0,0.001,0.001,0.0
OCI - BACKUP - PROD,OCI-CONTROLM-BRM,controlm,defaultBackupSet,ArchiveLog,_STP_OCI_PRD_DB_AR,Primary,0.0,0.0,0.004,0.004,0.001
DCCM - OnPremisses,CMPAEVNSR015,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.138,0.0,0.0,0.0,0.0
DCCM - OnPremisses,VMPAIPMSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.001,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPASPCSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.029,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPAEVNSR014,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.043,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWSRV0000473_RES,VMware,defaultBackupSet,GSATRJ_VM_DT_VOLACI,#STP_DATACENTER_VM_01,Primary,0.043,0.0,0.043,0.043,0.006
DCCM - OnPremisses,CMPAEVNSR015,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.084,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SSRSH01,VMware,defaultBackupSet,GSATRJ_VM_DT_VOLACI,#STP_DATACENTER_VM_01,Primary,0.087,0.0,0.147,0.147,0.02
DCCM - OnPremisses,GPPATOTSR001.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.043,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPASEGSR013,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.008,0.0,0.0,0.0,0.0
DCCM - OnPremisses,CMPACSTSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.023,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,JBPASQLCL019/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,JBPASQLCL019/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,JBPASQLCL019/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,JBPASQLCL019/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPASQLCL019,JBPASQLCL019\SQL10SPP03,defaultBackupSet,CTASK0040276,_STP_DATACENTER_CLOUD_VAULT,Primary,0.003,0.0,0.0,0.0,0.0
AWS - Glacier,jbhmclbsr001,JBHMCLBSR001\SQL09SPH01,defaultBackupSet,SQL09SPH01,STP_TVGRJ_DB_SQL,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,jbhmclbsr001,JBHMCLBSR001\SQL09SPH01,defaultBackupSet,SQL09SPH01,STP_TVGRJ_DB_SQL,1.PrimaryNova,0.006,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFCL065,JBPAINFCL065,defaultBackupSet,JBPAINFCL065/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFCL065,JBPAINFCL065,defaultBackupSet,JBPAINFCL065/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.001,0.0,0.001,0.001,0.0
DCCM - OnPremisses,SCOMORCH2012,SCOMORCH2012/SCOMORCH2012,defaultBackupSet,SCOMORCH2012/FULL,#STP_DATACENTER_DB_01,1.Primary,0.008,0.0,0.0,0.0,0.0
AWS - Glacier,SCOMORCH2012,SCOMORCH2012/SCOMORCH2012,defaultBackupSet,SCOMORCH2012/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,PJ-2K8-SQL-P01,DefaultInstanceName,defaultBackupSet,FS_PJ-2K8-SQL-P01,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,PJ-2K8-SQL-P01,DefaultInstanceName,defaultBackupSet,FS_PJ-2K8-SQL-P01,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PJ-2K8-SQL-P01,PJ-2K8-SQL-P01,defaultBackupSet,PJ-2K8-SQL-P01/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,PJ-2K8-SQL-P01,PJ-2K8-SQL-P01,defaultBackupSet,PJ-2K8-SQL-P01/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,PJ-2K8-SQL-P01,PJ-2K8-SQL-P01,defaultBackupSet,PJ-2K8-SQL-P01/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,Baremetal,STP_GCOM_FS_FILE,1.Primary_NEW,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_GRAYLOG_03,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_FLASHVIDEO,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_FLASHVIDEO,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_FLASHVIDEO,#STP_DATACENTER_LOG_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_FLASHVIDEO,#STP_DATACENTER_LOG_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_FLASHVIDEO,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_HLS,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_HLS,#STP_DATACENTER_LOG_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_HLS,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_LOGSUNIX - ate - 18-04-2020,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_GRAYLOG_02,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_GRAYLOG_01,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_CACHOS - ate - 18-04-2020,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_IIS,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_IIS,#STP_DATACENTER_LOG_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_IIS,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,TESTE_ARCHIVE,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_CACHOS - ate - 25-05-2020,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_LOGSUNIX,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_LOGSUNIX,#STP_DATACENTER_LOG_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_LOGSUNIX,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_CACHOS_Teste,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,GCOM_LOGS_CACHOS_EX,#STP_DATACENTER_FS_02,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,GCOM_LOGS_CACHOS_EX,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,RITM0454611_SCTASK0526352,#_STP_GCP_FS_FILES_MENSAL,Primary,0.0,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,ONDEMAND FAAS_01,ONDEMAND FAAS_01_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.0,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,ONDEMAND FAAS_04,ONDEMAND FAAS_04_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.0,0.0,0.5,0.5,0.078
GCP,cmay22lb23,DefaultInstanceName,GCOM FS MENSAL,GCOM_DB_ZABBIX_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.0,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_MYSQL_02_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,3.809,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_REDIS_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.018,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_DEV_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.466,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_QA_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.122,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_ZABBIX_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,14.629,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_POSTGRE_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,2.585,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_ORACLE_02_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,2.514,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_ORACLE_01_MENSAL,#_STP_GCP_FS_FILES_AR,Primary,0.092,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM DB FS MENSAL,GCOM_DB_ORACLE_02_MENSAL_ONDEMAND,#_STP_GCP_FS_FILES_AR,Primary,0.0,0.0,0.0,0.0,0.0
GCP,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,GCOM_FS_LOG_LOGSUNIX,#_STP_GCP_FS_LOGS,Primary,0.0,0.0,0.155,0.155,0.056
GCP,cmay22lb23,DefaultInstanceName,GCOM defaultBackupSet,GCOM_FS_LOG_HLS,#_STP_GCP_FS_LOGS,Primary,0.0,0.0,0.992,0.992,0.355
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,ONDEMAND FAAS_04,ONDEMAND_FAAS_04_DIARIO,#STP_DATACENTER_FS_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,ONDEMAND FAAS_04,ONDEMAND_FAAS_04_DIARIO,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,cmay22lb23,DefaultInstanceName,ONDEMAND FAAS_04,ONDEMAND_FAAS_04_DIARIO,#STP_DATACENTER_FS_04_7D,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,cmay22lb23,DefaultInstanceName,GCOM ARCHIVE,GCOM_LOGS_LOGSUNIX_NEW,STP_GCOM_FS_LOG_RETENÇÃO_1ANO,2.AWS,0.0,0.0,0.0,0.0,0.0
